Score,Název,IČO,Město,Kraj,Email,Telefon,Typ,Tier
90,Dr.Max LÉKÁRNA,28511298,Praha,Praha,zlicin@drmax.cz,225574088,Lékárna,Tier 1
90,Dr.Max LÉKÁRNA,28511298,Praha,Praha,praha.zdislavicka@drmax.cz,225574402,Lékárna,Tier 1
90,Dr.Max LÉKÁRNA,28511298,Praha,Praha,"praha.veselska@drmax.cz, lek452@drmax.cz",225 574 452,Lékárna,Tier 1
90,Dr.Max LÉKÁRNA,28511298,Praha,Praha,praha11@drmax.cz,225574135,Lékárna,Tier 1
90,Dr.Max LÉKÁRNA,28511298,Brno,Jihomoravský kraj,brno@drmax.cz,225574040,Lékárna,Tier 1
90,Dr.Max LÉKÁRNA,28511298,Brno,Jihomoravský kraj,lek310@drmax.cz,"549 210 270, 225 574 310",Lékárna,Tier 1
90,Dubečská lékárna,26130483,Praha,Praha,dubecskalekarna@seznam.cz,271 962 283,Lékárna,Tier 1
90,EUC Lékárna Florenc,27641287,Praha,Praha,lekarna.florenc.praha@euc.cz,222314877,Lékárna,Tier 1
90,HORNMED s.r.o.,28282159,Brno,Jihomoravský kraj,lekarna@hornmed.cz,602 651 150,Lékárna,Tier 1
90,Klánovická lékárna,03633152,Praha,Praha,leklase@seznam.cz,281 961 095,Lékárna,Tier 1
90,Lékárna ADONIS,25307746,Brno,Jihomoravský kraj,"adonis@lekarna-adonis.cz, smecka@lekarna-adonis.cz","541 242 315, 605 062 117",Lékárna,Tier 1
90,LÉKÁRNA AGEL,25319141,Ostrava,Moravskoslezský kraj,lekarna.kostelni@rph.agel.cz,727 933 673,Lékárna,Tier 1
90,LÉKÁRNA AGEL,25319141,Ostrava,Moravskoslezský kraj,lekarna.sokolska@rph.agel.cz,597 454 132,Lékárna,Tier 1
90,LÉKÁRNA AGEL,25319141,Praha,Praha,lekarna.italska@rph.agel.cz,720045263,Lékárna,Tier 1
90,LÉKÁRNA AGEL,25903659,Plzeň,Plzeňský kraj,lekarnaplzen@pol.agel.cz,371155209,Lékárna,Tier 1
90,LÉKÁRNA AGEL,25319141,Ostrava,Moravskoslezský kraj,lekarna.tyrsova@rph.agel.cz,"595002604, 595002606",Lékárna,Tier 1
90,Lékárna Akácie,25909321,Ostrava,Moravskoslezský kraj,akacie@lekarna4you.cz,596 713 825,Lékárna,Tier 1
90,Lékárna Akát,48510173,Brno,Jihomoravský kraj,lek.akat@volny.cz,546 212 994,Lékárna,Tier 1
90,Lékárna Alerga,46990119,Brno,Jihomoravský kraj,alerga@seznam.cz,543 213 020,Lékárna,Tier 1
90,Lékárna AVE,26863090,Ostrava,Moravskoslezský kraj,poruba@lekarnaave.cz,601 201 480,Lékárna s OOVL,Tier 1
90,Lékárna AVE,26863090,Opava,Moravskoslezský kraj,opava@lekarnaave.cz,720 974 712,Lékárna,Tier 2
90,Lékárna Biovita,48910821,Brno,Jihomoravský kraj,lekarnabiovita@medshop.cz,"545 214 323, 774 742 626",Lékárna,Tier 1
90,Lékárna Blatov,02078694,Praha,Praha,info@lekarna-blatov.cz,222 362 282,Lékárna,Tier 1
90,Lékárna CISTRONICA,28325885,Brno,Jihomoravský kraj,paryzkova@cistronica.cz,515 549 587,Lékárna,Tier 1
90,Lékárna Cithara,27861911,Praha,Praha,cithara@kpharma.cz,234132536,Lékárna,Tier 1
90,Lékárna Devětsil u Gery,25216791,Plzeň,Plzeňský kraj,ugery@devetsil.cz,377 521 248,Lékárna,Tier 1
90,Lékárna Dlouhá BENU,24265934,Praha,Praha,praha.dlouha@benu.cz,736 538 881,Lékárna,Tier 1
90,Lékárna Dobrovského,26274493,Brno,Jihomoravský kraj,lekarna.dobrovskeho@seznam.cz,549 248 721,Lékárna,Tier 1
90,Lékárna Doubravka,10824383,Plzeň,Plzeňský kraj,"doubravka.plzen@lekia.cz, eshop@lekia.cz","604 504 666, 733 733 749",Lékárna,Tier 1
90,Lékárna EDEN s.r.o.,49433687,Brno,Jihomoravský kraj,lekarna.eden@seznam.cz,549 211 011,Lékárna,Tier 1
90,Lékárna Fontána,26367700,Plzeň,Plzeňský kraj,fontana@intec.cz,"377 422 830, 735 172 244",Lékárna,Tier 1
90,Lékárna Galenika,02827531,Praha,Praha,"objednavky@lekarnagalenika.cz, info@lekarnagalenika.cz","251625065, 733161051",Lékárna,Tier 1
90,Lékárna galerie Slovany,25216791,Plzeň,Plzeňský kraj,galerieslovany@devetsil.cz,377 223 063,Lékárna,Tier 1
90,Lékárna Halasovo náměstí,25864173,Brno,Jihomoravský kraj,halasovo@stavovska.cz,548 220 282,Lékárna,Tier 1
90,Lékárna Herbana,25909321,Ostrava,Moravskoslezský kraj,herbana@lekarna4you.cz,596 232 393,Lékárna,Tier 1
90,Lékárna Heřmanka,29386896,Ostrava,Moravskoslezský kraj,info@lekarnahermanka.cz,596 236 068,Lékárna,Tier 1
90,Lékárna Horní Počernice,60472588,Praha,Praha,lek.hpocernice@volny.cz,281 861 314,Lékárna,Tier 1
90,Lékárna Ibáček.cz,09856030,Plzeň,Plzeňský kraj,jakub.hablovic@ateli.cz,377 225 824,Lékárna,Tier 1
90,Lékárna K Lánu,27122433,Praha,Praha,lekarnaklanu@volny.cz,220 610 013,Lékárna,Tier 1
90,Lékárna Komín,07122322,Brno,Jihomoravský kraj,info@lekarnakomin.cz,722 100 432,Lékárna,Tier 1
90,Lékárna Korunka,02889421,Brno,Jihomoravský kraj,veveri@lekarnakorunka.cz,532 268 532,Lékárna,Tier 1
90,Lékárna Lékařský dům,64948773,Praha,Praha,lekarna@ld.cz,242 426 413,Lékárna,Tier 1
90,Lékárna LUKA,24825018,Praha,Praha,info@lukapharm.cz,235 310 389,Lékárna,Tier 1
90,Lékárna LUNA,26395568,Plzeň,Plzeňský kraj,luna@intec.cz,377 422 774,Lékárna,Tier 1
90,Lékárna Mariana,26850877,Ostrava,Moravskoslezský kraj,lekarnamariana@seznam.cz,596 627 114,Lékárna,Tier 1
90,Lékárna Masarova,06612661,Brno,Jihomoravský kraj,lekarnamasarova@seznam.cz,"544 214 134, 608 971 334",Lékárna,Tier 1
90,Lékárna Mateřídouška,26317664,Plzeň,Plzeňský kraj,lekarna.materidouska@seznam.cz,377 423 139,Lékárna,Tier 1
90,Lékárna Medea,64331351,Brno,Jihomoravský kraj,lekarna@medeabrno.eu,546 215 061,Lékárna,Tier 1
90,Lékárna MEDICAL CENTER,41603371,Brno,Jihomoravský kraj,lekarna@mte.cz,543 432 412,Lékárna,Tier 1
90,Lékárna Melissa,25616862,Praha,Praha,lekmel@centrum.cz,"257 210 673, 257 216 579",Lékárna,Tier 1
90,Lékárna Metro Háje,61501778,Praha,Praha,info@lekarnametrohaje.cz,"267 914 059, 731 471 205",Lékárna,Tier 1
90,Lékárna METRO Petřiny,04244451,Praha,Praha,lekarnapetriny@seznam.cz,222 268 547,Lékárna,Tier 1
90,Lékárna Moráň,25936115,Praha,Praha,lekarnamoran@volny.cz,222 162 280,Lékárna,Tier 1
90,Lékárna Na Horové,25569384,Brno,Jihomoravský kraj,lekarna.horova@volny.cz,541 240 938,Lékárna,Tier 1
90,Lékárna Na Lidické,71178058,Brno,Jihomoravský kraj,"brno.lidicka@benu.cz, lekarna.lidicka@volny.cz, brno.lidicka@benu.cz",545 212 196,Lékárna,Tier 1
90,Lékárna Na schodech,00669806,Plzeň,Plzeňský kraj,cakorovam@fnplzen.cz,"377 401 683, 377 401 684",Lékárna,Tier 1
90,Lékárna Na Šídlovci,87023431,Ostrava,Moravskoslezský kraj,lek.nasidlovci@seznam.cz,596 734 175,Lékárna,Tier 1
90,Lékárna Oční Svět,24708968,Praha,Praha,lekarna@ocnisvet.cz,725 537 096,Lékárna,Tier 1
90,Lékárna Orion Lesná,28284984,Brno,Jihomoravský kraj,lekarna@lekarna-orion.cz,602 472 097,Lékárna,Tier 1
90,Lékárna Pod platany,24283983,Praha,Praha,mk@urologickaklinika.cz,608 760 601,Lékárna,Tier 1
90,Lékárna Poliklinika,25374753,Ostrava,Moravskoslezský kraj,"lekarna@pho.cz, libuse.hamuzkova@pho.cz",595 703 291,Lékárna,Tier 1
90,Lékárna Rondel,25216791,Plzeň,Plzeňský kraj,rondel@devetsil.cz,377 541 177,Lékárna,Tier 1
90,Lékárna Salus,25909321,Ostrava,Moravskoslezský kraj,urbanova11@centrum.cz,596 122 000,Lékárna,Tier 1
90,Lékárna Srdcovka,47906511,Prostějov,Zlínský kraj,lekarna@vasesrdcovka.cz,582 345 831,Lékárna s OOVL,Tier 2
90,Lékárna Šutka Čimická,24298808,Praha,Praha,lekusin@seznam.cz,266 712 066,Lékárna,Tier 1
90,Lékárna Těšnov,72962151,Praha,Praha,lekarnatesnov@seznam.cz,236 043 135,Lékárna,Tier 1
90,Lékárna U černého orla,21599777,Brno,Jihomoravský kraj,ucernehoorla104@seznam.cz,736 207 989,Lékárna,Tier 1
90,Lékárna U DUHY,26847868,Ostrava,Moravskoslezský kraj,lekarna.uduhy@volny.cz,596 934 243,Lékárna,Tier 1
90,Lékárna U Edisona,29386896,Ostrava,Moravskoslezský kraj,uedisona@gmail.com,595 783 192,Lékárna,Tier 1
90,Lékárna U GRANDU,27460894,Hradec Králové,Královéhradecký kraj,ugrandu@ipcnet.cz,495 580 085,Lékárna s OOVL,Tier 2
90,Lékárna U Hippokrata,21599777,Brno,Jihomoravský kraj,uhippokrata@seznam.cz,777 319 902,Lékárna,Tier 1
90,Lékárna U Hutě,28648668,Ostrava,Moravskoslezský kraj,uhute@seznam.cz,596 238 158,Lékárna,Tier 1
90,Lékárna U Koně,63671603,Praha,Praha,lekonline@volny.cz,222 583 300,Lékárna,Tier 1
90,LÉKÁRNA U MUZEA,17586704,Praha,Praha,info@lekarnamuzeum.cz,605555885,Lékárna,Tier 1
90,Lékárna U pošty,27433421,Ostrava,Moravskoslezský kraj,"lup@lekarna-plus.cz, ostrava-postovni@benu.cz",775538206,Lékárna,Tier 1
90,Lékárna U Ronda,48910821,Brno,Jihomoravský kraj,lekarnauronda@medshop.cz,543 244 545,Lékárna,Tier 1
90,Lékárna U Svaté Trojice,88782662,Brno,Jihomoravský kraj,sv.trojice@email.cz,541 213 143,Lékárna,Tier 1
90,Lékárna U Svatého Ducha s.r.o.,60719290,Znojmo,Jihomoravský kraj,lekarna@usvatehoducha.cz,515 224 175,Lékárna s OOVL,Tier 2
90,Lékárna V Bílém domě,49928660,Brno,Jihomoravský kraj,"JJstepanek@seznam.cz, bilydum@email.cz","533 302 271, 542 213 730",Lékárna,Tier 1
90,Lékárna v Dlouhé,04369637,Praha,Praha,lekarna@lekarnavdlouhe.cz,725 720 044,Lékárna,Tier 1
90,Lékárna Veletržní,27103986,Praha,Praha,lekarna.veletrzni@volny.cz,233 371 806,Lékárna,Tier 1
90,Lékárna VESALION,29399211,Ostrava,Moravskoslezský kraj,lekarnavesalion@email.cz,596 639 937,Lékárna,Tier 1
90,Lékárna Vinohrady,02765390,Brno,Jihomoravský kraj,brno.velkopavlovicka@benu.cz,603 267 037,Lékárna,Tier 1
90,LÉKÁRNA VITAPHARMA,28960149,Praha,Praha,vitapharma@vitapharma.cz,283 022 112,Lékárna,Tier 1
90,Lékárna Vránova,26918978,Brno,Jihomoravský kraj,vranova.lek@centrum.cz,549 275 445,Lékárna,Tier 1
90,Lékárna Za skleněnou věží,73606553,Hradec Králové,Královéhradecký kraj,Lekarna.zasklenenouvezi@seznam.cz,495 217 301,Lékárna (L),Tier 2
90,Lékárna Zárubova,27861911,Praha,Praha,lekarnazarubova@centrum.cz,241 712 465,Lékárna,Tier 1
90,Lékárna 6ka,01824813,Praha,Praha,lekarna6ka@sanabilis.cz,608 677 388,Lékárna,Tier 1
90,Liliová lékárna,26367700,Plzeň,Plzeňský kraj,liliova@intec.cz,377 443 279,Lékárna,Tier 1
90,Lipová lékárna,26367700,Plzeň,Plzeňský kraj,lipova@intec.cz,377 533 259,Lékárna,Tier 1
90,Magistra Lékárna U polikliniky,24801011,Praha,Praha,lekarnaupolikliniky@seznam.cz,730840250,Lékárna,Tier 1
90,Modrá lékárna,26367700,Plzeň,Plzeňský kraj,modra@intec.cz,377 371 444,Lékárna,Tier 1
90,Patro,25395203,Ostrava,Moravskoslezský kraj,info@vas-lekarnik.cz,595 952 740,Lékárna,Tier 1
90,PharmDr.J.Schwarzová,45845034,Praha,Praha,lekradotin@volny.cz,"257 911 700, 775 884 202",Lékárna,Tier 1
90,Pod Motolskou nemocnicí,26388073,Praha,Praha,motol@intec.cz,"737 197 906, 257 220 735",Lékárna,Tier 1
90,Slunečná lékárna,26367700,Praha,Praha,slunecna@intec.cz,274 775 656,Lékárna,Tier 1
90,U sv.Ludmily,62934759,Praha,Praha,lekbelgicka@volny.cz,"222 513 396, 222 519 731",Lékárna,Tier 1
90,U sv.Pankráce,63111268,Praha,Praha,usv.pankrace@centrum.cz,"241 405 689, 603 290 434",Lékárna,Tier 1
90,U zlatého lva,28486064,Praha,Praha,lekarna.lev@volny.cz,222 250 422,Lékárna,Tier 1
90,Ve Spálené,25663585,Praha,Praha,chudobova.h@seznam.cz,224 948 122,Lékárna,Tier 1
90,Zbraslavská lékárna,27164110,Praha,Praha,zbraslavskalekarna@gmail.com,257 921 166,Lékárna,Tier 1
90,Židenická Lékárna,46978437,Brno,Jihomoravský kraj,info@zidenickalekarna.cz,"511 144 674, 739 456 094",Lékárna,Tier 1
85,ALFA farm s.r.o.,28262441,Zlín,Olomoucký kraj,lekarna@alfafarm.cz,577 220 444,Lékárna,Tier 2
85,APOMED,25081292,Praha,Praha,info.apomed@volny.cz,"283 922 781, 283 922 782",Lékárna (L),Tier 1
85,BENU Lékárna,49621173,Plzeň,Plzeňský kraj,plzen.namrepubliky@benu.cz,705 837 348,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.habova@benu.cz,705 837 341,Lékárna,Tier 1
85,BENU Lékárna,49621173,Tábor,Jihočeský kraj,tabor.husovonam@benu.cz,731 638 097,Lékárna,Tier 2
85,BENU Lékárna,49621173,Praha,Praha,praha.billaP9@benu.cz,731 638 086,Lékárna,Tier 1
85,BENU Lékárna,07497652,Ostrava,Moravskoslezský kraj,benu.ostrava@seznam.cz,720 200 650,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.novoplaza@benu.cz,703 462 290,Lékárna,Tier 1
85,BENU Lékárna,49621173,Pardubice,Pardubický kraj,pardubice.janazajice@benu.cz,703 462 284,Lékárna,Tier 2
85,BENU Lékárna,49621173,České Budějovice,Jihočeský kraj,cbudejovice.ockaufland@benu.cz,731 638 178,Lékárna,Tier 2
85,BENU Lékárna,49621173,Most,Ústecký kraj,most.ocalbert@benu.cz,731 638 156,Lékárna,Tier 2
85,BENU Lékárna,49621173,Ostrava,Moravskoslezský kraj,ostrava.ockaufland@benu.cz,731 638 168,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.ocletnany@benu.cz,703 462 201,Lékárna,Tier 1
85,BENU Lékárna,49621173,Brno,Jihomoravský kraj,brno.ockaufland2@benu.cz,703 462 240,Lékárna,Tier 1
85,BENU Lékárna,49621173,Ústí nad Labem,Ústecký kraj,usti.cpihranicar@benu.cz,731 638 128,Lékárna,Tier 2
85,BENU Lékárna,49621173,Pardubice,Pardubický kraj,pardubice.kpt.bartose@benu.cz,705 837 331,Lékárna,Tier 2
85,BENU Lékárna,49621173,Brno,Jihomoravský kraj,brno.ocavion@benu.cz,731 638 124,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.dukelskychhrdinu@benu.cz,705 837 321,Lékárna,Tier 1
85,BENU Lékárna,49621173,Hradec Králové,Královéhradecký kraj,hkralove.nachodska@benu.cz,705 837 332,Lékárna,Tier 2
85,BENU Lékárna,49621173,Ostrava,Moravskoslezský kraj,ostrava.alsovonam@benu.cz,705 837 314,Lékárna,Tier 1
85,BENU Lékárna,49621173,Teplice,Ústecký kraj,teplice.ocfontana@benu.cz,705837316,Lékárna,Tier 2
85,BENU Lékárna,49621173,Prostějov,Zlínský kraj,prostejov.ockaufland@benu.cz,731 638 106,Lékárna,Tier 2
85,BENU Lékárna,49621173,Praha,Praha,praha.veleslavin@benu.cz,731 638 196,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.bozkovska@benu.cz,705 837 300,Lékárna,Tier 1
85,BENU Lékárna,49621173,Plzeň,Plzeňský kraj,plzen.ocbilla@benu.cz,703 462 294,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.stroupeznickeho2@benu.cz,703462232,Lékárna,Tier 1
85,BENU Lékárna,49621173,Hradec Králové,Královéhradecký kraj,hkralove.ockukleny@benu.cz,703 462 287,Lékárna,Tier 2
85,BENU Lékárna,49621173,Ostrava,Moravskoslezský kraj,ostrava.ockotva2@benu.cz,705 837 313,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.frkrizka@benu.cz,731638010,Lékárna,Tier 1
85,BENU Lékárna,49621173,Frýdek-Místek,Moravskoslezský kraj,frydek.ocfryda@benu.cz,731 638 185,Lékárna,Tier 2
85,BENU Lékárna,49621173,Ostrava,Moravskoslezský kraj,ostrava.novakarolina@benu.cz,703 462 266,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.arkady@benu.cz,703462235,Lékárna,Tier 1
85,BENU Lékárna,49621173,Hradec Králové,Královéhradecký kraj,hradec.foerstrova@benu.cz,731 638 193,Lékárna,Tier 2
85,BENU Lékárna,49621173,Praha,Praha,praha.ockaufland2@benu.cz,703 462 208,Lékárna,Tier 1
85,BENU Lékárna,49621173,Karlovy Vary,Karlovarský kraj,kvary.horakove@benu.cz,731 638 013,Lékárna,Tier 2
85,BENU Lékárna,49621173,Praha,Praha,kreslice.ockaufland@benu.cz,703 462 259,Lékárna,Tier 1
85,BENU Lékárna,49621173,Liberec,Liberecký kraj,liberec.ocgecko@benu.cz,705 837 320,Lékárna,Tier 2
85,BENU Lékárna,49621173,Pardubice,Pardubický kraj,pardubice.lidmilym@benu.cz,703 462 282,Lékárna,Tier 2
85,BENU Lékárna,49621173,Teplice,Ústecký kraj,teplice.ocalbert@benu.cz,703 462 281,Lékárna,Tier 2
85,BENU Lékárna,49621173,Pardubice,Pardubický kraj,pardubice.naspravedlnosti@benu.cz,703 462 283,Lékárna,Tier 2
85,BENU Lékárna,49621173,Pardubice,Pardubický kraj,pardubice.ockaufland@benu.cz,703 462 219,Lékárna,Tier 2
85,BENU Lékárna,49621173,Praha,Praha,praha.opatovska@benu.cz,703 462 214,Lékárna,Tier 1
85,BENU Lékárna,02674602,Praha,Praha,praha.ukrajinska@benu.cz,731486484,Lékárna,Tier 1
85,BENU Lékárna,49621173,Mladá Boleslav,Středočeský kraj,mlboleslav.ustadionu@benu.cz,731 638 019,Lékárna,Tier 2
85,BENU Lékárna,49621173,Ostrava,Moravskoslezský kraj,ostrava.hrabova@benu.cz,703 462 213,Lékárna,Tier 1
85,BENU Lékárna,49621173,Mladá Boleslav,Středočeský kraj,mlboleslav.ockaufland@benu.cz,703 462 210,Lékárna,Tier 2
85,BENU Lékárna,49621173,Praha,Praha,praha10.occil@benu.cz,705 837 322,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.belohorska@benu.cz,703 462 265,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.letiste@benu.cz,705 837 318,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.sobeslavska@benu.cz,705 837 325,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.andel@benu.cz,731 638 060,Lékárna,Tier 1
85,BENU Lékárna,49621173,Příbram,Středočeský kraj,pribram.2poliklinika@benu.cz,731 638 016,Lékárna,Tier 2
85,BENU Lékárna,49621173,Děčín,Ústecký kraj,decin.duchcovská@benu.cz,731 638 113,Lékárna,Tier 2
85,BENU Lékárna,49621173,Kladno,Středočeský kraj,kladno.occentral@benu.cz,731 638 147,Lékárna,Tier 2
85,BENU Lékárna,49621173,Děčín,Ústecký kraj,decin.bnemcove@benu.cz,731 638 143,Lékárna,Tier 2
85,BENU Lékárna,49621173,Znojmo,Jihomoravský kraj,znojmo.ockaufland@benu.cz,731 638 179,Lékárna,Tier 2
85,BENU Lékárna,49621173,Olomouc,Olomoucký kraj,olomouc.galeriemoritz@benu.cz,731 638 157,Lékárna,Tier 2
85,BENU Lékárna,49621173,Brno,Jihomoravský kraj,brno.makovskeho@benu.cz,731 638 142,Lékárna (L),Tier 1
85,BENU Lékárna,49621173,Liberec,Liberecký kraj,liberec.oclbc@benu.cz,731 638 038,Lékárna,Tier 2
85,BENU Lékárna,49621173,České Budějovice,Jihočeský kraj,cbudejovice.metropol@benu.cz,731 638 166,Lékárna,Tier 2
85,BENU Lékárna,49621173,Prostějov,Zlínský kraj,prostejov.travnicka@benu.cz,731 638 149,Lékárna,Tier 2
85,BENU Lékárna,49621173,České Budějovice,Jihočeský kraj,cbudejovice.lannova@benu.cz,731 638 039,Lékárna,Tier 2
85,BENU Lékárna,49621173,Havířov,Moravskoslezský kraj,havirov.ocelan@benu.cz,731 638 115,Lékárna,Tier 2
85,BENU Lékárna,49621173,Zlín,Olomoucký kraj,zlin.bati3705@benu.cz,731 638 070,Lékárna,Tier 2
85,BENU Lékárna,49621173,Praha,Praha,praha.ladvi@benu.cz,731 638 192,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.jablonova@benu.cz,"267 295 372, 731 638 032",Lékárna s odb. prac.,Tier 1
85,BENU Lékárna,49621173,Teplice,Ústecký kraj,teplice.centrum@benu.cz,731 638 194,Lékárna,Tier 2
85,BENU Lékárna,49621173,Praha,Praha,praha.bozdechova@benu.cz,731 638 063,Lékárna,Tier 1
85,BENU Lékárna,49621173,Praha,Praha,praha.ocquadrio@benu.cz,731 638 182,Lékárna,Tier 1
85,BENU Lékárna,49621173,Liberec,Liberecký kraj,liberec.ocalbert@benu.cz,703 462 297,Lékárna,Tier 2
85,BENU Lékárna,49621173,Praha,Praha,praha.poliklinikacm@benu.cz,731 638 025,Lékárna (L),Tier 1
85,BENU Lékárna,49621173,Hradec Králové,Královéhradecký kraj,hradec.pospisilova@benu.cz,731 638 095,Lékárna,Tier 2
85,BENU Lékárna,49621173,Pardubice,Pardubický kraj,pardubice.sladkovskeho@benu.cz,731 638 047,Lékárna,Tier 2
85,BENU Lékárna,49621173,Zlín,Olomoucký kraj,zlin.dlouha@benu.cz,731 638 071,Lékárna,Tier 2
85,BENU Lékárna,49621173,Děčín,Ústecký kraj,decin.masarykovonam@benu.cz,731638007,Lékárna,Tier 2
85,BENU Lékárna,49621173,Karlovy Vary,Karlovarský kraj,kvary.bechera@benu.cz,731 638 012,Lékárna,Tier 2
85,BENU Lékárna,49621173,Příbram,Středočeský kraj,pribram.cechovska@benu.cz,731 638 083,Lékárna,Tier 2
85,BENU Lékárna,49621173,Most,Ústecký kraj,most.jepurkyne@benu.cz,731 638 073,Lékárna,Tier 2
85,BENU Lékárna,49621173,Hradec Králové,Královéhradecký kraj,hradec.ocfuturum@benu.cz,731 638 046,Lékárna,Tier 2
85,BENU Lékárna,49621173,Kladno,Středočeský kraj,kladno.octesco@benu.cz,731 638 125,Lékárna,Tier 2
85,BENU Lékárna,49621173,Mladá Boleslav,Středočeský kraj,mlboleslav.ocalbert@benu.cz,731 638 057,Lékárna,Tier 2
85,BENU Lékárna,49621173,Most,Ústecký kraj,most.occentral@benu.cz,731 638 040,Lékárna,Tier 2
85,BENU Lékárna,49621173,Zlín,Olomoucký kraj,zlin.oczlatejablko@benu.cz,731 638 050,Lékárna,Tier 2
85,BENU Lékárna,49621173,Praha,Praha,praha.thamova@benu.cz,731 638 191,Lékárna,Tier 1
85,BENU Lékárna,49621173,Hradec Králové,Královéhradecký kraj,hradec.ocaupark@benu.cz,731 638 155,Lékárna,Tier 2
85,BENU Lékárna - NC Fénix,49621173,Praha,Praha,praha.ocfenix@benu.cz,703462291,Lékárna,Tier 1
85,"BENU Lékárna, CENTRUM CHODOV",49621173,Praha,Praha,praha.occhodov@benu.cz,703 462 207,Lékárna,Tier 1
85,BENU Lékárna Chodov2,49621173,Praha,Praha,praha.occhodov2@benu.cz,703462231,Lékárna,Tier 1
85,BENU Lékárna II,49621173,Praha,Praha,praha.occernymost2@benu.cz,703 462 255,Lékárna,Tier 1
85,"BENU Lékárna, Metronom",49621173,Praha,Praha,praha.metronom@benu.cz,703 462 299,Lékárna,Tier 1
85,"BENU Lékárna, OC Futurum",49621173,Brno,Jihomoravský kraj,brno.ocfuturum@benu.cz,731 638 023,Lékárna,Tier 1
85,"BENU lékárna, OC Kaufland",49621173,Praha,Praha,praha.ockaufland3@benu.cz,703 462 221,Lékárna,Tier 1
85,"BENU Lékárna, OC Kaufland",49621173,Praha,Praha,praha.kflunahonu@benu.cz,705 837 330,Lékárna,Tier 1
85,"BENU Lékárna, OC Kaufland",49621173,Praha,Praha,praha.ockaufland4@benu.cz,703 462 258,Lékárna,Tier 1
85,"BENU Lékárna, OC Letmo",49621173,Brno,Jihomoravský kraj,brno.ocletmo@benu.cz,705 837 303,Lékárna,Tier 1
85,"BENU lékárna, OC Rozkvět",49621173,Brno,Jihomoravský kraj,brno.pasazrozkvet@benu.cz,703 462 262,Lékárna,Tier 1
85,Benu Lékárna U Hygie,28615883,Přerov,Olomoucký kraj,"info@lekarnauhygie.cz, prerov.hygie@benu.cz",730182410,Lékárna,Tier 2
85,Borohrádek,27467309,Borohrádek,Královéhradecký kraj,lboro@centrum.cz,494 381 345,Lékárna,Tier 3
85,CENTRUM,25076329,Kladno,Středočeský kraj,lek.centrum@iol.cz,312 241 953,Lékárna,Tier 2
85,dm-med LÉKÁRNA,22236287,Bor,Plzeňský kraj,info@dm-med.cz,370073200,Lékárna,Tier 3
85,Dr. Max LÉKÁRNA,28511298,Ostrava,Moravskoslezský kraj,lek399@drmax.cz,225 574 399,Lékárna,Tier 1
85,Dr. Max LÉKÁRNA,28511298,Ostrava,Moravskoslezský kraj,ostrava.a.bejdove@drmax.cz,225574595,Lékárna,Tier 1
85,Dr. Max LÉKÁRNA,28511298,Karlovy Vary,Karlovarský kraj,lek641@drmax.cz,353230688,Lékárna,Tier 2
85,Dr. Max LÉKÁRNA,28511298,Chomutov,Ústecký kraj,LEK631@drmax.cz,225574631,Lékárna,Tier 2
85,Dr. Max LÉKÁRNA,28511298,Ostrava,Moravskoslezský kraj,lek721@drmax.cz,225 574 721,Lékárna,Tier 1
85,Dr. Max LÉKÁRNA,28511298,Ostrava,Moravskoslezský kraj,lek731@drmax.cz,225 574 731,Lékárna,Tier 1
85,Dr. Max LÉKÁRNA,28511298,České Budějovice,Jihočeský kraj,"budejovice.npo@drmax.cz, budejovice.npo@drmax.cz",225574428,Lékárna,Tier 2
85,Dr. Max LÉKÁRNA,28511298,Olomouc,Olomoucký kraj,olomouc@drmax.cz,225574015,Lékárna,Tier 2
